time,y_value
22.660147,135
22.687417,104
22.714728,145
22.742244,102
22.767937,120
22.795647,143
22.8493,139
22.876239,115
22.903127,102
22.930116,144
22.956357,102
22.983315,125
23.010474,125
23.036879,83
23.065266,87
23.065266,66
23.091857,113
23.119051,110
23.145561,131
23.172586,81
23.199917,126
23.227827,121
23.254946,97
23.282479,132
23.309031,93
23.335576,111
23.362366,128
23.38906,50
23.415268,126
23.444685,104
23.471834,96
23.497877,129
23.524869,93
23.552762,116
23.581311,112
23.607757,83
23.635793,125
23.662006,103
23.689074,104
23.715356,118
23.741265,43
23.741265,41
23.768561,115
23.795495,109
23.823455,94
23.850729,119
23.877072,87
23.904073,105
23.930295,115
23.957294,54
23.957294,44
23.982868,117
24.008718,95
24.036328,93
24.062267,118
24.088788,56
24.088788,50
24.11482,109
24.141158,103
24.168372,80
24.194989,115
24.221812,93
24.249325,100
24.27638,108
24.329865,108
24.357473,100
24.383497,90
24.409162,110
24.437419,80
24.464173,99
24.490152,104
24.5213,53
24.5213,50
24.548253,108
24.576677,88
24.604174,89
24.631544,107
24.68603,103
24.713977,95
24.740551,80
24.767259,107
24.794948,87
24.822507,95
24.849179,99
24.900563,102
24.92891,92
24.956892,88
24.983391,101
25.010304,74
25.037775,96
25.065399,96
25.091776,52
25.091776,50
25.118848,102
25.146314,81
25.172799,88
25.199051,99
25.251101,98
25.278125,87
25.304077,79
25.330989,100
25.35737,81
25.38314,92
25.409092,92
25.435238,72
25.462233,98
25.488756,85
25.51544,85
25.542469,94
25.595443,92
25.6236,89
25.650094,79
25.68463,95
25.712499,76
25.738818,86
25.765988,93
25.817364,93
25.844314,82
25.870758,79
25.897626,94
25.951094,89
25.978227,86
26.005327,74
26.032514,93
26.05941,80
26.086862,84
26.114394,88
26.165612,90
26.192541,83
26.220049,79
26.247415,90
26.301987,86
26.330022,87
26.383018,89
26.408783,77
26.435257,80
26.462494,88
26.516204,86
26.543717,80
26.571241,74
26.597244,88
26.624825,75
26.651357,83
26.679079,83
26.730582,86
26.756362,78
26.783462,78
26.811035,85
26.863053,84
26.890224,82
26.916646,74
26.941821,84
26.967848,72
26.995134,80
27.021841,84
27.073564,83
27.099545,76
27.125641,74
27.153328,84
27.205924,81
27.233036,79
27.284141,84
27.311197,75
27.337513,78
27.365094,80
27.418024,82
27.444312,77
27.470755,74
27.496994,82
27.550295,80
27.576702,79
27.631419,81
27.656782,74
27.682537,743
27.682537,260
27.682537,139
27.709248,178
27.709248,755
27.7376,137
27.7376,643
27.765304,189
27.765304,255
27.765304,516
27.765304,208
27.765304,129
27.792385,173
27.792385,108
27.820129,239
27.820129,104
27.84825,240
27.84825,330
27.903286,194
27.903286,263
27.931371,130
27.931371,243
27.931371,146
27.957478,77
27.957478,80
27.983774,282
27.983774,208
28.010424,125
28.010424,121
28.038058,319
28.06529,211
28.06529,188
28.091788,89
28.091788,83
28.120333,273
28.120333,118
28.146728,382
28.172954,114
28.172954,141
28.199358,201
28.199358,210
28.226681,188
28.226681,84
28.253919,221
28.253919,81
28.281431,195
28.281431,249
28.335014,343
28.36193,195
28.36193,111
28.387317,86
28.387317,71
28.414158,222
28.414158,172
28.440834,256
28.468358,267
28.495655,189
28.495655,146
28.52271,64
28.52271,67
28.549,217
28.549,102
28.575038,302
28.602513,102
28.602513,125
28.629248,169
28.629248,168
28.655518,149
28.655518,66
28.681842,183
28.681842,67
28.708675,155
28.708675,208
28.761635,286
28.788478,161
28.788478,82
28.815752,100
28.815752,61
28.843154,178
28.843154,147
28.869813,203
28.89625,229
28.922271,161
28.922271,110
28.949315,52
28.975794,178
28.975794,100
29.002034,237
29.029636,180
29.055801,149
29.055801,130
29.08299,160
29.110991,160
29.110991,62
29.137874,258
29.164852,79
29.19141,127
29.19141,147
29.217619,135
29.217619,59
29.2445,168
29.27054,140
29.27054,139
29.297954,80
29.297954,95
29.324809,213
29.351668,138
29.351668,81
29.379267,54
29.379267,45
29.405411,150
29.405411,103
29.431972,184
29.458055,175
29.484284,134
29.484284,101
29.511119,69
29.511119,49
29.53798,143
29.53798,69
29.564142,208
29.590312,142
29.618046,121
29.618046,119
29.644488,150
29.67042,167
29.697418,113
29.697418,135
29.750427,202
29.776763,119
29.776763,58
29.802967,127
29.83125,125
29.83125,104
29.858305,145
29.885456,170
29.912721,122
29.912721,76
29.965698,127
29.965698,78
29.991744,166
30.018595,142
30.044734,114
30.044734,92
30.070387,113
30.097991,118
30.097991,57
30.125052,182
30.151062,117
30.176886,102
30.176886,109
30.203981,135
30.230403,136
30.257693,189
30.284854,113
30.312228,169
30.33927,104
30.33927,58
30.365481,108
30.391434,110
30.391434,87
30.417971,132
30.446217,144
30.472877,105
30.472877,72
30.499907,44
30.526922,109
30.526922,68
30.553932,148
30.580703,123
30.607666,101
30.607666,83
30.634925,104
30.661424,144
30.688064,160
30.714365,105
30.740614,162
30.76726,123
30.792407,119
30.819943,166
30.845741,106
30.871498,148
30.89756,136
30.924703,96
30.951451,97
30.951451,77
30.978132,121
31.006388,129
31.033342,93
31.033342,67
31.060905,57
31.087279,96
31.087279,63
31.113908,133
31.140033,113
31.166833,90
31.166833,76
31.19354,96
31.220063,127
31.24675,141
31.273214,96
31.299577,144
31.325384,111
31.352292,109
31.378552,146
31.404597,97
31.432035,132
31.459064,123
31.485302,92
31.512857,87
31.512857,72
31.539939,109
31.566573,118
31.592866,130
31.648176,131
31.674293,118
31.700417,103
31.726501,133
31.752835,89
31.78004,117
31.806309,126
31.832536,91
31.860544,129
31.886989,100
31.913275,102
31.940004,130
31.966348,89
31.992173,121
32.017722,111
32.044368,87
32.070832,128
32.097111,100
32.123141,109
32.150018,118
32.203071,120
32.231236,107
32.257391,97
32.28319,119
32.310409,83
32.336718,108
32.36298,114
32.390283,87
32.416858,118
32.443324,92
32.4696,97
32.496279,117
32.549792,112
32.576519,100
32.603761,85
32.631256,116
32.657943,91
32.684493,104
32.711786,106
32.764744,111
32.791088,98
32.81791,93
32.844536,109
32.871537,77
32.896193,103
32.922912,103
32.949742,86
32.976442,109
33.003316,85
33.028524,93
33.056057,107
33.1083,104
33.135126,92
33.163316,84
33.189181,107
33.215413,53
33.215413,50
33.242251,98
33.271065,98
33.297415,43
33.297415,36
33.324523,103
33.351746,91
33.378013,90
33.404795,100
33.456542,98
33.483958,95
33.510302,83
33.536763,101
33.564521,78
33.590819,91
33.617066,98
33.671223,100
33.697877,85
33.724408,83
33.750788,100
33.80311,94
33.830506,90
33.857227,75
33.883834,98
33.910338,84
33.935705,87
33.962628,93
34.014483,94
34.040544,88
34.066613,82
34.094928,95
34.122158,74
34.149093,88
34.176146,91
34.228685,94
34.256304,78
34.282813,82
34.310254,93
34.363484,91
34.390944,83
34.417548,75
34.44472,92
34.471056,50
34.49833,86
34.524209,87
34.577183,91
34.604379,82
34.630109,81
34.656578,89
34.709282,87
34.735551,85
34.76253,76
34.78927,89
34.815142,75
34.841817,82
34.869221,87
34.921718,87
34.948371,79
34.974986,76
35.000364,88
35.052469,84
35.078954,82
35.132638,86
35.159271,77
35.187266,79
35.213949,84
35.265942,84
35.292232,81
35.318268,76
35.34529,84
35.397663,81
35.425268,83
35.478949,85
35.505135,76
35.531784,98
35.531784,262
35.558232,268
35.558232,600
35.558232,210
35.558232,96
35.586773,130
35.586773,160
35.586773,149
35.586773,567
35.586773,211
35.586773,95
35.61547,410
35.61547,216
35.61547,533
35.61547,159
35.644386,173
35.699577,292
35.699577,153
35.699577,194
35.726922,365
35.726922,241
35.755208,304
35.781998,234
35.781998,203
35.809448,156
35.809448,89
35.837007,278
35.837007,103
35.864124,171
35.864124,273
35.891257,103
35.891257,90
35.917407,191
35.917407,232
35.944922,206
35.944922,95
35.972584,187
35.972584,82
35.998863,221
35.998863,227
36.025582,111
36.025582,104
36.053696,329
36.080182,204
36.080182,130
36.107808,40
36.134742,238
36.134742,152
36.160926,287
36.187739,250
36.21527,192
36.21527,159
36.241753,100
36.241753,72
36.268361,219
36.268361,88
36.295721,328
36.320496,99
36.320496,94
36.34729,168
36.34729,179
36.37369,167
36.37369,71
36.399604,173
36.399604,67
36.425676,173
36.425676,193
36.452843,93
36.452843,81
36.480251,281
36.507097,170
36.507097,98
36.533561,61
36.533561,57
36.561756,189
36.561756,136
36.589056,226
36.616253,216
36.643478,164
36.643478,126
36.670199,74
36.670199,58
36.697425,180
36.697425,84
36.724789,258
36.751549,87
36.751549,108
36.778506,146
36.778506,145
36.805704,181
36.832425,205
36.858864,136
36.858864,167
36.911301,244
36.938194,142
36.938194,70
36.965843,92
36.965843,54
36.993046,152
36.993046,125
37.019708,176
37.046244,201
37.072235,142
37.072235,94
37.099595,44
37.127066,153
37.127066,90
37.153452,203
37.181134,161
37.207425,131
37.207425,112
37.234583,137
37.26096,141
37.26096,59
37.287077,224
37.313986,77
37.313986,67
37.341177,116
37.341177,131
37.36849,166
37.395324,154
37.420898,124
37.420898,127
37.447448,77
37.447448,82
37.47462,195
37.501716,123
37.501716,68
37.528437,65
37.528437,48
37.555012,132
37.555012,95
37.582326,161
37.609662,160
37.636278,122
37.636278,87
37.663124,102
37.690254,128
37.690254,69
37.716702,180
37.74224,132
37.768763,112
37.768763,103
37.79592,127
37.821546,155
37.847857,193
37.901128,185
37.92736,148
37.954298,126
37.981554,110
37.981554,102
38.008239,127
38.035156,161
38.062496,108
38.062496,66
38.088824,94
38.116135,114
38.116135,79
38.142706,145
38.168896,138
38.194854,105
38.194854,80
38.222706,98
38.248667,108
38.248667,60
38.275839,159
38.302403,116
38.328769,96
38.328769,96
38.355188,116
38.381771,134
38.40777,168
38.45957,159
38.486925,134
38.512984,110
38.541467,98
38.541467,88
38.568259,116
38.594565,140
38.62084,96
38.62084,62
38.647728,85
38.674846,100
38.674846,71
38.701285,130
38.727041,122
38.75359,93
38.75359,74
38.780464,91
38.806996,139
38.833302,141
38.86007,105
38.886065,150
38.912858,105
38.939496,118
38.966511,148
39.019533,141
39.04476,120
39.071463,99
39.097379,146
39.124101,105
39.150644,127
39.176475,131
39.203797,81
39.230042,88
39.230042,65
39.257134,118
39.283231,112
39.309704,135
39.336336,85
39.363728,126
39.390979,126
39.417523,98
39.445023,133
39.471517,97
39.498115,110
39.523609,132
39.575939,126
39.602481,108
39.629255,95
39.654789,131
39.681505,97
39.708433,116
39.734405,117
39.761769,79
39.788791,125
39.8163,107
39.841683,104
39.86841,121
39.894524,78
39.920192,116
39.947124,113
39.973014,93
39.998639,122
40.025686,91
40.052488,103
40.078289,118
40.131579,117
40.157856,98
40.184754,91
40.212325,118
40.238482,89
40.265405,109
40.292755,105
40.319072,79
40.345808,115
40.372781,97
40.400151,98
40.426259,111
40.453951,38
40.47995,108
40.507829,103
40.53388,90
40.559641,111
40.585673,83
40.613556,98
40.640547,108
40.667196,51
40.69421,109
40.721086,90
40.748672,87
40.774675,109
40.801656,51
40.801656,47
40.828745,103
40.856014,97
40.882545,79
40.907519,107
40.935074,88
40.962396,95
40.988396,101
41.040444,102
41.067172,95
41.094245,87
41.120978,102
41.147274,77
41.173531,94
41.199875,98
41.227249,50
41.227249,47
41.254704,101
41.282302,84
41.309314,87
41.335756,101
41.389509,97
41.415905,89
41.442743,78
41.46998,100
41.496052,82
41.523165,91
41.549739,94
41.603989,97
41.630949,88
41.658611,85
41.684809,96
41.737783,91
41.763887,91
41.789722,78
41.816479,95
41.842811,78
41.869641,86
41.895997,94
41.949395,92
41.976066,83
42.001884,78
42.027732,94
42.081124,89
42.107429,87
42.159457,92
42.185717,82
42.212608,84
42.238128,90
42.290623,89
42.316964,85
42.343615,48
42.369112,90
42.395593,73
42.421961,84
42.448675,88
42.501333,89
42.526955,78
42.554033,78
42.580977,88
42.632571,85
42.659835,82
42.687045,73
42.713666,87
42.740527,77
42.766467,82
42.793624,85
42.846149,85
42.873205,80
42.899457,77
42.927048,85
42.98082,82
43.006757,83
43.060188,84
43.086584,73
43.113971,78
43.140099,83
43.192883,83
43.220003,77
43.247133,73
43.273183,84
43.325017,80
43.352143,80
43.406553,83
43.432617,75
43.458997,76
43.485683,82
43.51264,128
43.51264,361
43.539242,246
43.539242,644
43.539242,194
43.565864,113
43.565864,129
43.565864,574
43.565864,194
43.592979,168
43.592979,231
43.592979,209
43.592979,570
43.592979,185
43.621646,190
43.621646,157
43.621646,318
43.675767,273
43.675767,183
43.702408,351
43.730358,293
43.756666,219
43.756666,186
43.783532,150
43.783532,86
43.812061,267
43.812061,99
43.83953,164
43.83953,288
43.865693,108
43.865693,90
43.892606,187
43.892606,218
43.918605,196
43.918605,88
43.946619,183
43.946619,78
43.973818,210
43.973818,218
44.000616,106
44.000616,111
44.028532,318
44.055265,199
44.055265,123
44.083503,50
44.109219,228
44.109219,151
44.135373,271
44.161856,247
44.188942,184
44.188942,153
44.215926,92
44.215926,68
44.241959,210
44.241959,88
44.268894,311
44.29486,98
44.29486,103
44.322094,162
44.322094,173
44.348011,159
44.348011,67
44.374656,167
44.374656,65
44.402629,163
44.402629,188
44.429516,86
44.429516,77
44.456622,273
44.483545,164
44.483545,90
44.511035,73
44.511035,59
44.537262,180
44.537262,136
44.564604,214
44.591286,215
44.616917,160
44.616917,117
44.644184,61
44.644184,57
44.670457,174
44.670457,87
44.698135,245
44.72394,169
44.75051,144
44.75051,135
44.776487,173
44.803279,148
44.803279,58
44.830112,261
44.882826,241
44.909524,137
44.909524,64
44.93759,151
44.963971,144
44.963971,126
44.991072,164
45.017947,201
45.044627,138
45.044627,87
45.098177,149
45.098177,94
45.125646,193
45.152027,164
45.178626,130
45.178626,103
45.205716,128
45.23322,137
45.23322,61
45.259094,212
45.286824,78
45.286824,77
45.314402,117
45.314402,123
45.341547,154
45.367658,156
45.394101,116
45.394101,128
45.421504,74
45.421504,70
45.448156,193
45.474626,118
45.474626,63
45.499694,117
45.527235,125
45.527235,97
45.55422,150
45.581364,162
45.607468,119
45.607468,80
45.633469,46
45.661392,127
45.661392,72
45.688662,171
45.714558,135
45.741034,109
45.741034,95
45.766905,118
45.793772,159
45.820554,183
45.847677,74
45.847677,63
45.874278,182
45.900925,138
45.926087,128
45.951988,105
45.951988,107
45.978479,119
46.005532,162
46.032465,105
46.032465,61
46.058802,101
46.085475,110
46.085475,82
46.111151,135
46.137993,137
46.164691,104
46.164691,75
46.191838,90
46.21823,107
46.21823,64
46.244666,150
46.271211,119
46.297313,98
46.297313,87
46.323438,110
46.350342,136
46.377408,160
46.403922,84
46.430006,157
46.455763,126
46.482078,113
46.509002,94
46.509002,92
46.534823,108
46.561879,142
46.588337,138
46.615221,91
46.641655,97
46.641655,73
46.668513,122
46.694811,123
46.721357,92
46.721357,69
46.747514,85
46.77493,140
46.801617,134
46.828351,107
46.856023,147
46.882382,101
46.908549,122
46.93558,142
46.963394,77
46.989014,140
47.015083,113
47.041244,104
47.067383,144
47.09346,101
47.119796,127
47.145545,123
47.172368,86
47.19952,138
47.226217,111
47.252659,112
47.280228,130
47.306811,78
47.333547,127
47.360326,120
47.387723,101
47.414142,132
47.439338,92
47.465041,112
47.491187,126
47.517999,86
47.545248,127
47.572023,102
47.59913,98
47.624939,129
47.651633,92
47.678855,117
47.705664,112
47.732653,85
47.759912,124
47.786913,98
47.812911,106
47.83874,120
47.891635,115
47.917086,110
47.941244,93
47.967805,119
47.993512,85
48.019993,105
48.047757,114
48.074189,85
48.100542,116
48.128038,94
48.154732,94
48.18089,117
48.207901,54
48.207901,47
48.235393,109
48.261498,102
48.289334,82
48.316091,114
